order_id,order_date,order_month,order_year,customer_name,product_name,category,quantity,price,discount,net_revenue,profit
1703,2026-01-12,January,2026,"Lopa sha","Wings of Fire",Books,1,21799.35,15.43,21783.92,-22330.94
1432,2027-12-15,December,2027,"Lopa sha","Wings of Fire",Books,9,17089.17,54.18,153748.35,-133308.99
1234,2025-04-20,April,2025,"Yashodhara dugar","lego classic set",Toys,1,16789.06,6.17,16782.89,-29499.49
2156,2024-08-20,August,2024,"Faqid dugar","LAKME LIPSTICK",Beauty,7,17443.35,10.23,122093.22,-26465.82
1044,2025-03-28,March,2025,"Faqid dugar","Realme Buds Air 3",Electronics,8,3842.97,0.00,30743.76,-68375.28
1044,2025-03-28,March,2025,"Faqid dugar","h&m basic t-shirt",Clothing,8,1446.62,18.46,11554.50,-117240.54
1044,2025-03-28,March,2025,"Faqid dugar","Levis 511 Jeans",Clothing,3,2991.57,110.00,8864.71,-32342.99
620,1900-01-01,January,1900,"Oeshi borah","Prestige Induction Cooktop","Home & Kitchen",3,8815.20,110.00,26335.60,-68136.29
620,1900-01-01,January,1900,"Oeshi borah","Milton Flask","Home & Kitchen",5,10000.00,25.27,49974.73,14671.38
1682,2025-01-21,January,2025,"Yash hari","H&M Basic T-Shirt",Clothing,2,12413.49,10.69,24816.29,-29433.19
1682,2025-01-21,January,2025,"Yash hari","Realme Buds Air 3",Electronics,8,6691.29,10.91,53519.41,-244191.71
2722,0000-00-00,NULL,0,"Bahadurjit bhatia","Wings of Fire",Books,7,26309.61,110.00,184057.27,-9888.23
2722,0000-00-00,NULL,0,"Bahadurjit bhatia","Wings of Fire",Books,NULL,10000.00,34.29,NULL,NULL
2624,2027-11-21,November,2027,"Bahadurjit bhatia","Sony WH-1000XM5",Electronics,3,12558.17,110.00,37564.51,-40139.96
1612,2026-03-24,March,2026,"Bahadurjit bhatia","Levis 511 Jeans",Clothing,6,99999.99,8.58,599991.36,539991.36
571,0000-00-00,NULL,0,"Noah lanka","Levis 511 Jeans",Clothing,1,35499.85,8.65,35491.20,25516.08
571,0000-00-00,NULL,0,"Noah lanka","OnePlus Nord CE3",Electronics,1,35055.95,41.92,35014.03,11870.90
1971,2024-11-10,November,2024,"Nidra bala","Lenovo IdeaPad Slim 3",Electronics,1,36894.57,50.30,36844.27,-776.44
1463,2026-02-13,February,2026,"Nidra bala","W Women Kurta",Clothing,2,26515.98,11.27,53020.69,-1186.65
1463,2026-02-13,February,2026,"Nidra bala","Boldfit Yoga Mat",Sports,5,6426.52,NULL,NULL,NULL
1533,2025-03-27,March,2025,"Nitara iyengar","Titan Watch",Others,1,34736.13,53.29,34682.84,30694.23
1533,2025-03-27,March,2025,"Nitara iyengar","apple airpods pro",Electronics,1,38384.18,12.87,38371.31,13771.03
1533,2025-03-27,March,2025,"Nitara iyengar","Tata Tea 1kg",Grocery,999,10000.00,30.64,9989969.36,3836848.64
987,2024-04-11,April,2024,"Nitara iyengar","Samsung Galaxy A54",Electronics,10,24381.36,21.28,243792.32,-31751.18
987,2024-04-11,April,2024,"Nitara iyengar","Allen Solly Formal Shirt",Clothing,NULL,12084.05,38.38,NULL,NULL
3608,2026-01-25,January,2026,"Oviya dasgupta","Psychology of Money",Books,6,31032.82,10.63,186186.29,43337.39
3608,2026-01-25,January,2026,"Oviya dasgupta","WOW Hair Oil",Beauty,1,11265.30,36.58,11228.72,-1603.51
3608,2026-01-25,January,2026,"Oviya dasgupta","Nike Running Shoes",Sports,3,2798.32,12.08,8382.88,-53060.60
2355,2027-09-09,September,2027,"Oviya dasgupta","apple airpods pro",Electronics,10,22494.99,43.31,224906.59,194029.79
2284,2025-06-27,June,2025,"Oviya dasgupta","Funskool Monopoly",Toys,10,34238.72,37.40,342349.80,242349.80
1369,2024-12-13,December,2024,"Oviya dasgupta","Cosco Basketball",Sports,9,31607.50,1.82,284465.68,68741.62
2748,2024-08-25,August,2024,"Atharv saran","Levis 511 Jeans",Clothing,5,7918.17,37.07,39553.78,16416.83
1469,2025-06-08,June,2025,"Atharv saran","Atomic Habits",Books,8,20488.31,NULL,NULL,NULL
1214,2024-11-05,November,2024,"Atharv saran","Redmi Note 13",Electronics,1,28444.69,10.48,28434.21,1108.97
400,2025-11-20,November,2025,"Atharv saran","WOW Hair Oil",Beauty,10,6397.67,8.18,63968.52,-544988.88
2757,2024-06-11,June,2024,"Luke ram","Apple AirPods Pro",Electronics,NULL,10000.00,19.03,NULL,NULL
2615,2025-04-26,April,2025,"Luke ram","redmi note 13",Electronics,7,32400.96,NULL,NULL,NULL
2615,2025-04-26,April,2025,"Luke ram","COSCO BASKETBALL",Sports,1,30679.46,55.10,30624.36,6524.75
1459,2024-05-03,May,2024,"Wridesh arya","NIKE RUNNING SHOES",Sports,6,2860.84,5.93,17159.11,-116809.49
1036,2026-01-01,January,2026,"Wridesh arya","Levis 511 Jeans",Clothing,NULL,3122.02,NULL,NULL,NULL
158,2024-08-16,August,2024,"Wridesh arya","Samsung Galaxy A54",Electronics,9,3514.44,110.00,31519.96,-216469.19
63,2025-03-18,March,2025,"Wridesh arya","Wings of Fire",Books,4,10000.00,47.48,39952.52,-1755.48
934,2025-06-22,June,2025,"Aishani sangha","Allen Solly Formal Shirt",Clothing,5,9767.51,8.33,48829.22,-87181.23
491,2024-12-04,December,2024,"Aishani sangha","OnePlus Nord CE3",Electronics,1,10000.00,NULL,NULL,NULL
3987,2025-11-15,November,2025,"Ishita basak","Funskool Monopoly",Toys,9,16589.83,31.09,149277.38,-120038.98
3987,2025-11-15,November,2025,"Ishita basak","Levis 511 Jeans",Clothing,4,16492.77,37.81,65933.27,10989.67
2979,2024-06-09,June,2024,123,"H&M Basic T-Shirt",Clothing,1,10000.00,47.38,9952.62,-17172.12
1978,2024-12-19,December,2024,123,"LENOVO IDEAPAD SLIM 3",Electronics,3,24074.63,37.67,72186.22,-1057.34
1,2025-08-01,August,2025,123,"Prestige Induction Cooktop","Home & Kitchen",9,20295.18,29.76,182626.86,-100788.81
1869,2025-01-28,January,2025,"Tarak chakraborty","Atomic Habits",Books,3,25413.73,110.00,76131.19,-25234.55
1869,2025-01-28,January,2025,"Tarak chakraborty","Apple AirPods Pro",Electronics,8,10000.00,33.50,79966.50,-220573.26
1027,2025-05-14,May,2025,"Tarak chakraborty","Titan Watch",Others,9,99999.99,13.49,899986.42,864088.93
1027,2025-05-14,May,2025,"Tarak chakraborty","Nike Running Shoes",Sports,2,26993.92,NULL,NULL,NULL
2853,2024-05-08,May,2024,"Xavier borra","Psychology of Money",Books,4,99999.99,NULL,NULL,NULL
2853,2024-05-08,May,2024,"Xavier borra","Logitech MX Master 3",Electronics,10,23821.73,-10.00,238227.30,-9761772.60
2574,2025-03-26,March,2025,"Xavier borra","fire-boltt phoenix",Electronics,7,3128.56,51.13,21848.79,-7712.35
2249,2025-06-01,June,2025,"Xavier borra","H&M Basic T-Shirt",Clothing,6,6105.83,27.17,36607.81,-42024.11
1705,2025-10-19,October,2025,"Xavier borra","Lakme Lipstick",Beauty,10,38382.53,54.46,383770.84,168498.74
1649,2025-08-03,August,2025,"Xavier borra","Psychology of Money",Books,10,20200.12,34.77,201966.43,100106.33
1649,2025-08-03,August,2025,"Xavier borra","Titan Watch",Others,999,10000.00,2.51,9989997.49,-53910767.78
3583,2024-11-05,November,2024,"Amrita wadhwa","boAt Rockerz 450",Electronics,8,10000.00,49.35,79950.65,-49.35
3548,2024-11-26,November,2024,"Amrita wadhwa","OnePlus Nord CE3",Electronics,3,23530.50,110.00,70481.50,67998.46
2321,0000-00-00,NULL,0,"Janaki hegde","LAKME LIPSTICK",Beauty,8,12386.29,-10.00,99100.32,-121291.20
453,2024-05-19,May,2024,"Janaki hegde","LAKME LIPSTICK",Beauty,7,24205.97,24.20,169417.59,20858.55
453,2024-05-19,May,2024,"Janaki hegde","Allen Solly Formal Shirt",Clothing,5,32113.40,31.98,160535.02,104376.17
453,2024-05-19,May,2024,"Janaki hegde","apple airpods pro",Electronics,2,26855.70,39.44,53671.96,47496.60
1071,2024-10-26,October,2024,"Ishwar bedi","Realme Buds Air 3",Electronics,10,99999.99,3.47,999996.43,920178.13
259,2025-11-13,November,2025,"Ishwar bedi","LAKME LIPSTICK",Beauty,9,17068.85,46.69,153572.96,-94367.50
259,2025-11-13,November,2025,"Ishwar bedi","Wings of Fire",Books,8,10000.00,43.72,79956.28,-141695.72
2970,2025-06-05,June,2025,"Varenya sunder","Nike Running Shoes",Sports,6,27339.21,110.00,163925.26,41038.30
2517,2026-03-17,March,2026,"Jeremiah kunda","Lenovo IdeaPad Slim 3",Electronics,7,4988.52,32.83,34886.81,-6965113.12
1501,2026-03-21,March,2026,"Jeremiah kunda","Realme Buds Air 3",Electronics,3,17555.76,-10.00,52677.28,-58964.39
3840,2024-12-10,December,2024,"Yashodhara sura","Levis 511 Jeans",Clothing,2,27363.86,28.51,54699.21,45444.43
853,2025-07-16,July,2025,"Yashodhara sura","OnePlus Nord CE3",Electronics,6,17194.00,35.88,103128.12,-72013.14
3439,2025-03-29,March,2025,"Zaitra sekhon","BOLDFIT YOGA MAT",Sports,1,26153.64,36.03,26117.61,13723.33
3439,2025-03-29,March,2025,"Zaitra sekhon","Realme Buds Air 3",Electronics,6,9612.15,7.47,57665.43,-61350.15
3021,2025-01-17,January,2025,"Zaitra sekhon","fire-boltt phoenix",Electronics,1,3847.69,NULL,NULL,NULL
3021,2025-01-17,January,2025,"Zaitra sekhon","OnePlus Nord CE3",Electronics,4,13701.12,58.15,54746.33,51435.61
2238,2024-11-24,November,2024,"Aadhya oak","Tata Tea 1kg",Grocery,1,10000.00,26.26,9973.74,2952.93
2238,2024-11-24,November,2024,"Aadhya oak","Logitech MX Master 3",Electronics,999,19513.69,0.00,19494176.31,16913399.67
2238,2024-11-24,November,2024,"Aadhya oak","Cosco Basketball",Sports,5,460.12,53.56,2247.04,-39725.16
536,2026-06-17,June,2026,"Aadhya oak","LEGO Classic Set",Toys,5,19010.45,24.27,95027.98,-8867.77
3392,2026-11-27,November,2026,"Faqid shah","Tata Tea 1kg",Grocery,9,21979.96,24.88,197794.76,-116009.14
2012,2025-07-15,July,2025,"Faqid shah","Logitech MX Master 3",Electronics,2,13129.17,44.20,26214.14,-39330.98
1907,2025-10-25,October,2025,"Faqid shah","LEGO Classic Set",Toys,2,10000.00,27.34,19972.66,-21585.64
1907,2025-10-25,October,2025,"Faqid shah","Allen Solly Formal Shirt",Clothing,3,7035.41,24.74,21081.49,10154.77
3393,2024-08-24,August,2024,"Mohammed kaul","Allen Solly Formal Shirt",Clothing,1,16072.00,30.63,16041.37,-11160.72
3393,2024-08-24,August,2024,"Mohammed kaul","boAt Rockerz 450",Electronics,3,29206.90,NULL,NULL,NULL
2221,2026-02-22,February,2026,"Mohammed kaul","OnePlus Nord CE3",Electronics,4,15124.05,18.56,60477.64,-56283.20
789,2025-05-28,May,2025,"Mohammed kaul","Lenovo IdeaPad Slim 3",Electronics,7,6297.81,NULL,NULL,NULL
2762,2025-03-09,March,2025,"Ubika naidu","TATA TEA 1KG",Grocery,1,1788.80,13.84,1774.96,-1761.92
2271,2025-07-25,July,2025,"Ubika naidu","Wings of Fire",Books,3,11274.35,48.53,33774.52,-18534.08
1231,2024-11-03,November,2024,"Ubika naidu","OnePlus Nord CE3",Electronics,NULL,3497.84,28.11,NULL,NULL
2660,2025-04-01,April,2025,"Lila modi","Wings of Fire",Books,10,6139.38,25.91,61367.89,-42902.11
2660,2025-04-01,April,2025,"Lila modi","Allen Solly Formal Shirt",Clothing,7,10000.00,50.85,69949.15,-120465.48
1057,2025-09-03,September,2025,"Lila modi","Apple AirPods Pro",Electronics,6,24014.87,17.18,144072.04,84072.04
289,2024-06-10,June,2024,"Lila modi","Atomic Habits",Books,10,27404.15,-10.00,274051.50,202690.50
216,2024-09-10,September,2024,"Lila modi","H&M Basic T-Shirt",Clothing,10,23140.77,40.13,231367.57,-297585.23
1534,2024-06-13,June,2024,"Triveni doshi","Samsung Galaxy A54",Electronics,10,10000.00,0.00,100000.00,-173587.50
1534,2024-06-13,June,2024,"Triveni doshi","boAt Rockerz 450",Electronics,8,1837.27,4.13,14694.03,-7985305.89
1302,1900-01-01,January,1900,"Triveni doshi","Realme Buds Air 3",Electronics,5,23178.18,40.31,115850.59,-64247.71
3410,2027-02-22,February,2027,"Sanaya dar","Wings of Fire",Books,NULL,10000.00,4.48,NULL,NULL
380,0000-00-00,NULL,0,"Sanaya dar","boldfit yoga mat",Sports,10,3358.68,25.04,33561.76,-171517.54
2210,2025-01-30,January,2025,"Tanveer savant","NIKE RUNNING SHOES",Sports,3,12648.49,0.00,37945.47,-29038.83
2210,2025-01-30,January,2025,"Tanveer savant","Tata Tea 1kg",Grocery,1,4442.34,110.00,4332.34,-15886.35
3010,2025-07-30,July,2025,"Lopa bakshi","Milton Flask","Home & Kitchen",3,17219.33,20.74,51637.25,-36550.75
3010,2025-07-30,July,2025,"Lopa bakshi","Samsung Galaxy A54",Electronics,2,21510.61,-10.00,43031.22,-22614.32
3010,2025-07-30,July,2025,"Lopa bakshi","Nike Running Shoes",Sports,NULL,21995.45,51.21,NULL,NULL
2304,2025-08-19,August,2025,"Lopa bakshi","Samsung Galaxy A54",Electronics,2,15515.51,110.00,30921.02,-43916.58
1984,2026-01-27,January,2026,"Lopa bakshi","Titan Watch",Others,9,16603.75,20.24,149413.51,-8913.68
1181,2024-06-12,June,2024,"Lopa bakshi","Atomic Habits",Books,9,10000.00,28.21,89971.79,-80424.04
960,2024-05-27,May,2024,"Lopa bakshi","H&M Basic T-Shirt",Clothing,7,23554.42,0.79,164880.15,73142.91
960,2024-05-27,May,2024,"Lopa bakshi","Fire-Boltt Phoenix",Electronics,7,10000.00,NULL,NULL,NULL
1312,2023-06-15,June,2023,"Ethan tara","LEGO Classic Set",Toys,3,9216.61,5.62,27644.21,14124.77
1312,2023-06-15,June,2023,"Ethan tara","Realme Buds Air 3",Electronics,1,18634.15,110.00,18524.15,-6425.84
1312,2023-06-15,June,2023,"Ethan tara","Apple AirPods Pro",Electronics,1,10000.00,4.72,9995.28,-21422.36
685,2025-08-24,August,2025,"Ethan tara","Levis 511 Jeans",Clothing,8,99999.99,44.36,799955.56,624210.76
3006,2025-08-01,August,2025,NULL,"Philips Air Fryer","Home & Kitchen",5,24102.72,59.53,120454.07,-77421.98
1786,2023-06-15,June,2023,NULL,"Cosco Basketball",Sports,6,35365.10,-10.00,212200.60,161833.96
1326,2024-08-08,August,2024,"Rushil munshi","OnePlus Nord CE3",Electronics,1,28986.16,19.07,28967.09,-223.12
1326,2024-08-08,August,2024,"Rushil munshi","Mamaearth Face Wash",Beauty,5,14325.68,42.46,71585.94,-141485.06
1162,2025-11-11,November,2025,"Rushil munshi","h&m basic t-shirt",Clothing,6,10000.00,46.90,59953.10,-100032.64
3882,2025-10-05,October,2025,"Gunbir acharya","Lenovo IdeaPad Slim 3",Electronics,1,10000.00,NULL,NULL,NULL
1830,2025-07-30,July,2025,"Gunbir acharya","Redmi Note 13",Electronics,NULL,5570.28,33.35,NULL,NULL
1414,2026-01-12,January,2026,"Gunbir acharya","Milton Flask","Home & Kitchen",NULL,10000.00,-10.00,NULL,NULL
3966,2024-09-26,September,2024,"Imaran bajaj","Prestige Induction Cooktop","Home & Kitchen",3,9835.20,17.35,29488.25,-64983.64
2558,2025-03-21,March,2025,"Imaran bajaj","Sony WH-1000XM5",Electronics,2,10000.00,58.89,19941.11,-40248.35
2558,2025-03-21,March,2025,"Imaran bajaj","Boldfit Yoga Mat",Sports,1,18885.55,48.66,18836.89,8836.89
2558,2025-03-21,March,2025,"Imaran bajaj","funskool monopoly",Toys,5,982.59,-10.00,4922.95,-16526.90
2558,2025-03-21,March,2025,"Imaran bajaj","Sony WH-1000XM5",Electronics,10,2134.11,-10.00,21351.10,-78059.10
575,2026-01-16,January,2026,"Imaran bajaj","Atomic Habits",Books,9,99999.99,50.91,899949.00,595851.78
546,0000-00-00,NULL,0,"Imaran bajaj","Sony WH-1000XM5",Electronics,3,32663.05,2.59,97986.56,7702.37
3266,2025-12-06,December,2025,"Vedant murty","OnePlus Nord CE3",Electronics,4,438.55,3.93,1750.27,-50832.81
3123,2024-08-13,August,2024,"Vedant murty","OnePlus Nord CE3",Electronics,4,9515.88,0.00,38063.52,-14519.56
1902,2025-06-06,June,2025,"Vedant murty","BOLDFIT YOGA MAT",Sports,3,26840.96,40.45,80482.43,43299.59
1902,2025-06-06,June,2025,"Vedant murty","Logitech MX Master 3",Electronics,8,17702.34,38.73,141579.99,-146126.01
1902,2025-06-06,June,2025,"Vedant murty","Funskool Monopoly",Toys,5,29531.39,47.83,147609.12,97609.12
1613,2024-08-08,August,2024,"Vedant murty","WOW Hair Oil",Beauty,1,19445.45,110.00,19335.45,6503.22
1166,2025-08-20,August,2025,"Vedant murty","Levis 511 Jeans",Clothing,NULL,34037.77,10.45,NULL,NULL
1103,2024-05-16,May,2024,"Vedant murty","Fire-Boltt Phoenix",Electronics,9,3731.57,43.83,33540.30,-56459.70
1103,2024-05-16,May,2024,"Vedant murty","Titan Watch",Others,9,36291.08,36.06,326583.66,202437.48
1103,2024-05-16,May,2024,"Vedant murty","apple airpods pro",Electronics,9,32503.02,2.19,292524.99,71122.47
956,0000-00-00,NULL,0,"Vedant murty","Redmi Note 13",Electronics,2,3558.12,9.43,7106.81,-12893.19
585,2025-09-29,September,2025,"Maya bhalla","Boldfit Yoga Mat",Sports,999,37031.54,NULL,NULL,NULL
585,2025-09-29,September,2025,"Maya bhalla","Realme Buds Air 3",Electronics,9,2388.44,NULL,NULL,NULL
3335,2024-05-09,May,2024,"Viraj sunder","Fire-Boltt Phoenix",Electronics,1,6463.57,6.27,6457.30,-3542.70
3335,2024-05-09,May,2024,"Viraj sunder","Levis 511 Jeans",Clothing,7,10943.48,110.00,76494.36,-8937.91
1570,2025-12-02,December,2025,"Bishakha raju","WOW Hair Oil",Beauty,10,37753.31,28.41,377504.69,230064.49
1570,2025-12-02,December,2025,"Bishakha raju","WOW Hair Oil",Beauty,4,10000.00,59.62,39940.38,-62546.46
764,2024-11-25,November,2024,"Netra lanka","Cosco Basketball",Sports,10,32686.20,110.00,326752.00,241735.00
2842,2024-07-24,July,2024,"Divya bhattacharyya","Lakme Lipstick",Beauty,3,27639.32,110.00,82807.96,-32287.88
2842,2024-07-24,July,2024,"Divya bhattacharyya","Wings of Fire",Books,6,15752.94,19.36,94498.28,31936.28
1007,2024-06-18,June,2024,"Divya bhattacharyya","Psychology of Money",Books,1,37183.07,12.19,37170.88,13362.73
1007,2024-06-18,June,2024,"Divya bhattacharyya","Atomic Habits",Books,8,7822.20,33.94,62543.66,-207764.98
597,2026-02-25,February,2026,"Divya bhattacharyya","Levis 511 Jeans",Clothing,4,36490.64,3.58,145958.98,105958.98
2668,2026-02-01,February,2026,"Laksh borah","Nike Running Shoes",Sports,1,7385.18,NULL,NULL,NULL
2616,2025-04-18,April,2025,"Laksh borah","APPLE AIRPODS PRO",Electronics,NULL,14328.95,58.24,NULL,NULL
1853,2024-10-18,October,2024,"Laksh borah","Allen Solly Formal Shirt",Clothing,6,11428.71,23.89,68548.37,-94664.17
3000,2025-10-19,October,2025,"Kabir keer","OnePlus Nord CE3",Electronics,1,10000.00,110.00,9890.00,3933.86
3000,2025-10-19,October,2025,"Kabir keer","Levis 511 Jeans",Clothing,3,10000.00,49.18,29950.82,-6663.01
3000,2025-10-19,October,2025,"Kabir keer","Nike Running Shoes",Sports,9,29661.99,110.00,266847.91,-44392.43
230,2025-02-16,February,2025,"Kabir keer","Boldfit Yoga Mat",Sports,10,39293.61,29.81,392906.29,292906.29
230,2025-02-16,February,2025,"Kabir keer","Sony WH-1000XM5",Electronics,1,39466.86,43.66,39423.20,29482.18
230,2025-02-16,February,2025,"Kabir keer","Milton Flask","Home & Kitchen",9,10000.00,44.61,89955.39,26409.36
1291,2025-04-26,April,2025,"Sai basu","Boldfit Yoga Mat",Sports,10,13686.08,12.27,136848.53,-87565.37
3345,2024-04-13,April,2024,"Caleb gola","Mamaearth Face Wash",Beauty,5,37739.22,110.00,188586.10,67348.85
2293,2025-09-03,September,2025,"Caleb gola","WOW Hair Oil",Beauty,6,7440.37,15.58,44626.64,-43837.48
33,2026-03-27,March,2026,"Warjas mann","Nike Running Shoes",Sports,999,25557.40,110.00,25531732.60,5071053.76
31,2025-12-04,December,2025,"Warjas mann","OnePlus Nord CE3",Electronics,5,9200.66,16.88,45986.42,-32844.93
3314,2024-06-18,June,2024,123,"Realme Buds Air 3",Electronics,5,32131.06,52.59,160602.71,120693.56
3677,2025-07-24,July,2025,"Tanvi ramesh","Allen Solly Formal Shirt",Clothing,3,4161.10,4.47,12478.83,-69127.44
446,2025-08-23,August,2025,"Tanvi ramesh","Sony WH-1000XM5",Electronics,9,26613.50,50.15,239471.35,205994.23
446,2025-08-23,August,2025,"Tanvi ramesh","Levis 511 Jeans",Clothing,8,29690.55,58.63,237465.77,157465.77
446,2025-08-23,August,2025,"Tanvi ramesh","Atomic Habits",Books,NULL,10000.00,59.63,NULL,NULL
3791,2025-02-11,February,2025,"Ojas venkatesh","Prestige Induction Cooktop","Home & Kitchen",4,10000.00,-10.00,40010.00,-118385.76
3791,2025-02-11,February,2025,"Ojas venkatesh","Atomic Habits",Books,1,23567.15,36.86,23530.29,7067.06
3791,2025-02-11,February,2025,"Ojas venkatesh","Wings of Fire",Books,10,7602.44,29.33,75995.07,-28274.93
3791,2025-02-11,February,2025,"Ojas venkatesh","Samsung Galaxy A54",Electronics,1,35086.10,39.87,35046.23,24954.12
244,2025-02-03,February,2025,"Ojas venkatesh","OnePlus Nord CE3",Electronics,10,3187.60,110.00,31766.00,-471474.80
3892,2025-06-13,June,2025,"Owen patil","Wings of Fire",Books,999,11926.75,23.44,11914799.81,-32155945.33
2661,2025-11-24,November,2025,"Owen patil","Realme Buds Air 3",Electronics,1,14378.84,0.78,14378.06,1988.18
2661,2025-11-24,November,2025,"Owen patil","Redmi Note 13",Electronics,6,18075.36,49.44,108402.72,7900.02
1119,2025-04-25,April,2025,"Owen patil","Cosco Basketball",Sports,5,18016.06,NULL,NULL,NULL
3281,2026-03-25,March,2026,"Eesha kota","WOW Hair Oil",Beauty,2,13982.29,50.80,27913.78,2249.32
1485,2025-03-08,March,2025,"Eesha kota","Realme Buds Air 3",Electronics,2,24574.58,59.72,49089.44,33125.78
979,2025-08-15,August,2025,"Eesha kota","Redmi Note 13",Electronics,1,9107.02,110.00,8997.02,-7753.43
746,2028-04-18,April,2028,"Eesha kota","Realme Buds Air 3",Electronics,8,10000.00,47.70,79952.30,-208204.98
746,2028-04-18,April,2028,"Eesha kota","Titan Watch",Others,4,9176.85,NULL,NULL,NULL
383,2024-05-15,May,2024,"Eesha kota","Atomic Habits",Books,5,10000.00,19.98,49980.02,-118962.88
383,2024-05-15,May,2024,"Eesha kota","Milton Flask","Home & Kitchen",5,39112.73,13.27,195550.38,188770.08
126,2025-06-08,June,2025,"Shravya mand","Boldfit Yoga Mat",Sports,1,4857.73,NULL,NULL,NULL
2265,2026-03-15,March,2026,"Xiti kanda","Atomic Habits",Books,2,10000.00,3.82,19996.18,-12930.28
2265,2026-03-15,March,2026,"Xiti kanda","Prestige Induction Cooktop","Home & Kitchen",1,11656.96,11.70,11645.26,-19845.37
1182,2024-04-14,April,2024,"Xiti kanda","Samsung Galaxy A54",Electronics,999,23242.18,44.84,23218892.98,19648466.98
990,2024-09-09,September,2024,"Xiti kanda","Allen Solly Formal Shirt",Clothing,7,1999.92,2.78,13996.66,-64625.73
